subject_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,dominant_family
synth061,-0.11502588540315628,-0.03960546851158142,0.1637311726808548,-0.009330068714916706,-0.051153045147657394,0.0619596391916275,0.8856364488601685,0.0876026302576065,-0.26023152470588684,-0.27915680408477783,0.10578656196594238,-0.033082492649555206,0.24038150906562805,0.1364554613828659,-0.14004874229431152,-0.14661309123039246,CompareToThreshold
synth062,-0.04651080071926117,2.040980339050293,-0.10108239948749542,0.012103047221899033,0.09486827254295349,-0.08159995824098587,-0.6567589044570923,-0.021839959546923637,-0.7990880608558655,-0.009737484157085419,-0.0036046153400093317,-0.07968562096357346,0.0980338603258133,-0.05033285170793533,-0.111643485724926,0.05547802150249481,LossCounting
synth063,-0.06128580495715141,-1.0082522630691528,-0.1015024334192276,0.07220998406410217,-0.022063035517930984,-0.03638555482029915,-0.7080270051956177,0.11746961623430252,-0.2918950617313385,0.14741206169128418,-0.13722051680088043,-0.00047076138434931636,-0.012761690653860569,0.008565414696931839,-0.033528901636600494,-0.04550889506936073,QLearning
synth064,-0.050482653081417084,0.35195955634117126,0.15045970678329468,-0.043447237461805344,0.012856326065957546,0.014172964729368687,0.3688490390777588,0.037071723490953445,-0.6481770277023315,-0.17493809759616852,0.04233293607831001,-0.05719755217432976,0.2649412155151367,-0.1282624751329422,-0.035568974912166595,0.09606961905956268,CompareToThreshold
synth065,-0.16515018045902252,1.7733745574951172,-0.08380592614412308,0.07179701328277588,0.048907097429037094,0.047750074416399,-0.5769498348236084,-0.007896334864199162,-0.5642383694648743,0.17193543910980225,-0.0057087792083621025,-0.17357701063156128,0.045005086809396744,-0.10080515593290329,-0.13068385422229767,-0.05444119870662689,LossCounting
synth066,-0.020993787795305252,-0.27017733454704285,0.2216031700372696,-0.01149191614240408,0.07925846427679062,-0.13952435553073883,-0.23744134604930878,0.014879305846989155,-1.2920327186584473,0.03140498325228691,0.004988749977201223,0.00643922621384263,0.002534072380512953,-0.1108224168419838,-0.06467875838279724,-0.007629587780684233,QLearning
synth067,-0.02427964098751545,0.9798099994659424,0.051995955407619476,0.005301830358803272,0.032235052436590195,0.1278465837240219,1.0771324634552002,-0.0940995141863823,0.46912074089050293,0.038977254182100296,-0.0029980360995978117,0.050591446459293365,0.023069219663739204,-0.10730540752410889,-0.006514435168355703,-0.09439805150032043,CompareToThreshold
synth068,-0.06860226392745972,1.083107352256775,-0.068367138504982,0.030966104939579964,0.030951833352446556,0.1339508295059204,-0.5159112811088562,-0.13173648715019226,0.06131324917078018,0.08980453759431839,-0.006898588500916958,0.19396242499351501,0.03173314407467842,-0.037657443434000015,-0.0697711780667305,-0.02641904540359974,LossCounting
synth069,-0.07189705222845078,-0.17386238276958466,0.17832015454769135,0.09873143583536148,0.06710057705640793,0.1046551764011383,0.04492233321070671,0.04521024227142334,-0.13176611065864563,0.058133430778980255,0.004816508386284113,0.07071121037006378,0.23910894989967346,0.17679853737354279,-0.11714334785938263,0.03626590222120285,QLearning
synth070,-0.1853036731481552,-0.013210533186793327,-0.28127214312553406,0.16223441064357758,-0.06772521138191223,0.04151838645339012,1.1126147508621216,-0.004952676128596067,0.39750224351882935,0.0841485783457756,-0.0548689179122448,0.11199179291725159,0.08421146124601364,0.13455790281295776,-0.028340082615613937,-0.2954460680484772,CompareToThreshold
synth071,-0.061777230352163315,-0.980883777141571,-0.168777734041214,0.08279342204332352,0.06432358920574188,-0.12593239545822144,-0.25727343559265137,-0.007024789694696665,1.8601224422454834,-0.052884235978126526,0.0004230804042890668,-0.037200309336185455,-0.02961091697216034,0.01751740090548992,-0.07103085517883301,-0.02116626873612404,LossCounting
synth072,-0.001888202503323555,-1.2080621719360352,-0.1677505373954773,-0.030592434108257294,0.08639620989561081,0.0992218554019928,-0.5339354276657104,0.05013289675116539,-0.6429089307785034,0.0869257003068924,0.06535730510950089,-0.05006350576877594,0.02158709056675434,-0.05418965220451355,0.012337406165897846,-0.15063126385211945,QLearning
