subject_id,session_id,session_index,subject_max_session_index,session_phase,embedding_1,embedding_2,embedding_3,embedding_4
synth028,synth028_s005,6,40,0.15,0.04503227853112417,0.5083893824972909,-0.497223417399696,-0.07067132819161392
synth028,synth028_s006,7,40,0.175,0.0477061463108715,0.4951293048311544,-0.4724289539339188,-0.06959329066358162
synth028,synth028_s007,8,40,0.2,0.05038001409061882,0.4818692271650178,-0.44763449046814185,-0.06851525313554932
synth028,synth028_s008,9,40,0.225,0.053459748959436795,0.4674313205660808,-0.42051484829100083,-0.06731780825524618
synth028,synth028_s009,10,40,0.25,0.05677026436926677,0.452160171360682,-0.39178170052488537,-0.06607824183509557
synth028,synth028_s010,11,40,0.275,0.06024295906858251,0.4362066962546509,-0.36192919359436626,-0.0647874751232502
synth028,synth028_s011,12,40,0.3,0.06373177406477021,0.42042861151861466,-0.3322257767181007,-0.06342405433881333
synth028,synth028_s012,13,40,0.325,0.06858214771495871,0.3986979313739695,-0.29128205518768113,-0.06134743104941882
synth028,synth028_s013,14,40,0.35,0.07387830303600049,0.3731916509572103,-0.24280234588268956,-0.05871808157610536
synth028,synth028_s014,15,40,0.375,0.0796711865314485,0.3412568109155761,-0.1808734265064455,-0.05542049774393168
synth028,synth028_s015,16,40,0.4,0.08519674390234222,0.3109659889952049,-0.12214123194404247,-0.05228507019489773
synth028,synth028_s016,17,40,0.425,0.0897455942760158,0.2874560868865034,-0.07667832091566124,-0.04988132635628727
synth028,synth028_s017,18,40,0.45,0.09375569768460335,0.2667408708686194,-0.03646822870422667,-0.04775155331583657
synth028,synth028_s018,19,40,0.475,0.09691502742816205,0.25043894250185006,-0.0045532364306862805,-0.04605442705609491
synth028,synth028_s019,20,40,0.5,0.0998718686829258,0.23488870316460114,0.025722466215184675,-0.04407804043895124
synth028,synth028_s020,21,40,0.525,0.10309621760628478,0.21728951389029946,0.05952014705224978,-0.041424487532171164
synth028,synth028_s021,22,40,0.55,0.10660845047126175,0.19804215217872498,0.09585429519746869,-0.03940304494844843
synth028,synth028_s022,23,40,0.575,0.11017108315163646,0.17859020749619925,0.13255827671533219,-0.037466496526043565
synth028,synth028_s023,24,40,0.6,0.1137337158320112,0.15913826281367346,0.1692622582331958,-0.0355299481036387
synth028,synth028_s024,25,40,0.625,0.11729634851238593,0.13968631813114765,0.2059662397510594,-0.03359339968123384
synth028,synth028_s025,26,40,0.65,0.12104028839405032,0.11913911348788515,0.2448032361018147,-0.031421586105994354
synth028,synth028_s026,27,40,0.675,0.12483061868268834,0.09831166870546051,0.2841859991153104,-0.029189576101109053
