true_preset,subject_id,param,true_initial,gru_pred_static
Hattori2019,synth070,biasL,-0.554711734762167,-0.4076472397176853
Hattori2019,synth070,learn_rate_rew,0.512300158698132,0.7686069557446361
Hattori2019,synth070,learn_rate_unrew,0.4467111230806335,0.4772180639441097
Hattori2019,synth070,softmax_inverse_temperature,9.629798850793984,10.550224410884736
Hattori2019,synth073,biasL,-0.719389330550072,-0.4076215725890766
Hattori2019,synth073,learn_rate_rew,0.8710334512252114,0.7860267282728516
Hattori2019,synth073,learn_rate_unrew,0.395565486346611,0.3539711713549249
Hattori2019,synth073,softmax_inverse_temperature,10.340426933310791,9.46627519739284
Hattori2019,synth076,biasL,0.1886668380026391,0.2012780517724818
Hattori2019,synth076,learn_rate_rew,0.8520824842621895,0.8795836004913321
Hattori2019,synth076,learn_rate_unrew,0.1154515642860148,0.1270168361944682
Hattori2019,synth076,softmax_inverse_temperature,7.845000019313255,9.66058852469167
Hattori2019,synth079,biasL,-0.6970580911971369,-0.5266827326934272
Hattori2019,synth079,learn_rate_rew,0.385223379282418,0.7792433855230325
Hattori2019,synth079,learn_rate_unrew,0.4474042376933453,0.4093998410309751
Hattori2019,synth079,softmax_inverse_temperature,3.503271571820493,5.498028862496758
Hattori2019,synth082,biasL,0.5411140746647166,0.3636765604986544
Hattori2019,synth082,learn_rate_rew,0.2926339316222482,0.817179474247977
Hattori2019,synth082,learn_rate_unrew,0.4032572934324101,0.3322237474854934
Hattori2019,synth082,softmax_inverse_temperature,8.018495311500052,7.660656036027246
Hattori2019,synth085,biasL,-1.3226432997743691,-0.7020779688449339
Hattori2019,synth085,learn_rate_rew,0.211024166882426,0.5963840695344833
Hattori2019,synth085,learn_rate_unrew,0.1825975395919933,0.1868604402099409
Hattori2019,synth085,softmax_inverse_temperature,3.381001440904738,5.6123153835346375
Hattori2019,synth088,biasL,-1.134709975134324,-0.5722236202781379
Hattori2019,synth088,learn_rate_rew,0.1460238271876398,0.7105786744598818
Hattori2019,synth088,learn_rate_unrew,0.4635160162167191,0.3556339538303146
Hattori2019,synth088,softmax_inverse_temperature,13.690530305009888,8.548649673450324
Hattori2019,synth091,biasL,-0.2168593306619546,-0.0030112544419969
Hattori2019,synth091,learn_rate_rew,0.25140863874732,0.5241663208151311
Hattori2019,synth091,learn_rate_unrew,0.2605623080756529,0.2806310695918161
Hattori2019,synth091,softmax_inverse_temperature,10.877155722197116,9.775372564860277
Hattori2019,synth094,biasL,0.1713912489402284,-0.0583478140243931
Hattori2019,synth094,learn_rate_rew,0.1265531733053366,0.3689171025226219
