subject_id,biasL_true,biasL_recovered,learn_rate_true,learn_rate_recovered,softmax_temp_true,softmax_temp_recovered
synth133,-0.3210041953057589,-0.3101244400065801,0.7919188617862617,0.7906958436617579,6.737920310199366,7.302262804135937
synth134,-0.5271367528875546,-0.3523965152180447,0.7674033942585359,0.7528296517830374,10.28093638353217,11.351437316050465
synth135,0.491856367362572,0.6637540604875655,0.8947651777255629,0.9412553136281363,12.344738747145929,10.604590911813236
synth136,1.1660082380306689,1.3404981637903888,0.4554988187515798,0.4659693299298514,3.6630370926668094,3.8954538582510576
synth137,1.4007896953735552,1.2005632273983218,0.4196064255026221,0.4554211395610004,5.552220327713006,6.356153639792834
synth138,0.8960181185147933,0.8167514497804297,0.7754609903209134,0.7802867267897593,8.762110776489186,8.42417190265883
synth139,1.430947921567015,1.5748100799465634,0.2453163359172146,0.28802828784268664,3.4895671641105626,3.845917969023459
synth140,-0.060456431157706,-0.11416304181644342,0.1826911729039199,0.17932542465277235,5.806678491737474,7.202892192205885
synth141,0.0354449831140968,-0.014401849087668513,0.2826422250458892,0.3196658240482322,8.503243856440903,8.561310365612334
synth142,-0.0271862864609893,-0.1266510831134839,0.7332153119838729,0.7012461011519542,13.114536925484224,12.491279513357448
synth143,-0.7451674851894745,-0.6580673212258649,0.5759572112424057,0.5603277621834095,10.450063248239518,10.131632981807222
synth144,-0.3083811962563658,-0.3296388749104615,0.5438009426327374,0.5451157298787331,12.80766010362349,13.02795048003901
synth145,1.1997300558002126,1.097827158700389,0.101020827547306,0.024269185246104052,5.169482843270811,6.341451919257276
synth146,1.2693289526951688,1.0159846919344908,0.3379008904253749,0.361530558690418,10.286540281887545,10.170894762103803
synth147,1.256712170238273,1.115941732162111,0.2601055748121058,0.2756791076682526,9.252748601657938,9.3136410506755
synth148,-1.16545597727792,-0.9287178045062694,0.2900874169124372,0.3247038379686611,8.28539954920617,9.339238228713207
synth149,0.9248491386338272,0.9237300471303301,0.1471694899995004,0.12652195753936946,11.153897138335374,10.341072112259566
synth150,0.2715459885228615,0.24205698618869223,0.614345792421677,0.5976913346855037,10.88342105894028,11.144005309567374
synth151,-0.7340247812326517,-0.5636154612330581,0.8252345469329745,0.808738292927932,14.793370222740172,11.360281246421101
synth152,0.0016833195683132,-0.028951771160822114,0.3081894723598949,0.3213165139021541,14.187340152665923,12.948513167426263
synth153,0.3446992552278294,0.4039026867616646,0.2674766738182014,0.2862994320496925,11.894620472494498,11.057000837694392
synth154,-1.1879384698707114,-1.05125277504867,0.369097224839349,0.41664194677375166,9.15628753467859,9.2238437379776
synth155,-0.5844868178386284,-0.49277109825479215,0.2983513332600285,0.331747298700529,4.638554120570525,5.347485440338111
synth156,-0.3246840340061623,-0.23152460273327938,0.4631267451738686,0.4795754180087121,4.118083007112321,4.757963473592291
synth157,0.2643552249491927,0.6064329245747799,0.549018652121356,0.5536771007748968,2.065642788770816,0.20980761629932765
synth158,1.093525642691799,1.259730605798554,0.1394825725034605,0.11120142442323461,10.69678661518491,9.952207192551207
synth159,0.0676676910557292,0.11887379101306592,0.7466112209785147,0.7181019679735277,10.847915467860258,11.096795905152845
synth160,-0.8476598649779111,-0.720167350735686,0.7068127297910632,0.6966464402269277,8.799432464183358,9.032605825640475
