subject_id,session_id,session_index,subject_max_session_index,session_phase,embedding_1,embedding_2,embedding_3,embedding_4
synth142,synth142_s009,10,40,0.25,-0.2212583948783965,-0.1297173949934631,0.3313878641488581,0.0321490653194188
synth142,synth142_s010,11,40,0.275,-0.2081880400033547,-0.1436913127621671,0.3383008469349642,0.0310439760974509
synth142,synth142_s011,12,40,0.3,-0.1947033663105265,-0.1589621101083381,0.3464385040387807,0.0310534996231441
synth142,synth142_s012,13,40,0.325,-0.1806082164151999,-0.1743544500549032,0.3539974558565721,0.0300156481130104
synth142,synth142_s013,14,40,0.35,-0.1593470615755805,-0.1860497466995534,0.3568628931871448,0.013648236772139
synth142,synth142_s014,15,40,0.375,-0.1352350796192675,-0.1964654882106712,0.3580479635213592,-0.0085540391699064
synth142,synth142_s015,16,40,0.4,-0.1111230976629543,-0.206881229721789,0.3592330338555737,-0.0307563151119519
synth142,synth142_s016,17,40,0.425,-0.0870498462808938,-0.2171697476991654,0.360437269795176,-0.0529994710050832
synth142,synth142_s017,18,40,0.45,-0.0630916057313591,-0.2270804741045126,0.3616984181940965,-0.0753640203270169
synth142,synth142_s018,19,40,0.475,-0.0391333651818245,-0.2369912005098598,0.362959566593017,-0.0977285696489504
synth142,synth142_s019,20,40,0.5,-0.0127186863347816,-0.2496127947752261,0.3659266250103879,-0.1206860011549767
synth142,synth142_s020,21,40,0.525,0.0143468884130042,-0.2624570825297191,0.3692406219169821,-0.1442291454341723
synth142,synth142_s021,22,40,0.55,0.0384696471344856,-0.2730753264001213,0.3724986764214826,-0.1658981109224206
synth142,synth142_s022,23,40,0.575,0.0583328174855842,-0.2824794903473465,0.3721444109421665,-0.1874906700290366
synth142,synth142_s023,24,40,0.6,0.0781771683995827,-0.2918782903253893,0.3717741857449599,-0.2090828915619323
synth142,synth142_s024,25,40,0.625,0.0935661495040762,-0.2986382484850886,0.3693943447671731,-0.227884181660866
synth142,synth142_s025,26,40,0.65,0.1172605594222784,-0.3127073633584873,0.3737184798396951,-0.246692479374768
synth142,synth142_s026,27,40,0.675,0.1362040163377513,-0.3235985458725384,0.3775003987281884,-0.2615257979008764
synth142,synth142_s027,28,40,0.7,0.1472200276839823,-0.3295955996242568,0.3805355143121757,-0.2694971990082881
synth142,synth142_s028,29,40,0.725,0.1561692266484812,-0.334524913103907,0.3830649605096752,-0.2759220005175066
synth142,synth142_s029,30,40,0.75,0.1651184256129801,-0.3394542265835572,0.3855944067071747,-0.2823468020267251
synth142,synth142_s030,31,40,0.775,0.1705986497672176,-0.3421558572452067,0.3867619801769131,-0.2864078426460674
synth142,synth142_s031,32,40,0.8,0.1755816889522135,-0.3446994859379115,0.3878225632366304,-0.2900026461803428
synth142,synth142_s032,33,40,0.825,0.1803692308687889,-0.3472166230153058,0.3888605651197204,-0.2933859586885382
synth142,synth142_s033,34,40,0.85,0.184695438081828,-0.3494966654832006,0.3897730835103952,-0.2964264428139117
synth142,synth142_s034,35,40,0.875,0.1873086352516798,-0.3506379941078195,0.3903230488892868,-0.2985643681604659
synth142,synth142_s035,36,40,0.9,0.1889808888380432,-0.3510303983892118,0.3907232654733036,-0.3003835118345702
synth142,synth142_s036,37,40,0.925,0.1906531424244064,-0.3514228026706041,0.3911234820573204,-0.3022026555086744
synth142,synth142_s037,38,40,0.95,0.1923253960107698,-0.3518152069519963,0.3915236986413373,-0.3040217991827787
synth142,synth142_s038,39,40,0.975,0.1939976495971331,-0.3522076112333886,0.3919239152253541,-0.3058409428568829
synth142,synth142_s039,40,40,1.0,0.1956699031834965,-0.3526000155147809,0.392324131809371,-0.3076600865309872
synth170,synth170_s000,1,40,0.025,-0.3001191413712168,0.1416812592041022,0.1676012093327888,-0.2514562057294498
synth170,synth170_s001,2,40,0.05,-0.2994690296386187,0.1210016067543976,0.1818952001132101,-0.2175381264441855
