true_preset,subject_id,param,true_initial,true_centroid,fitted_static
Bari2019,synth174,choice_kernel_relative_weight,0.0503074821248463,0.0503074821248463,0.1292523813476978
Bari2019,synth174,forget_rate_unchosen,0.1742828663268366,0.1742828663268366,0.0416444854424277
Bari2019,synth174,learn_rate,0.5240612765069543,0.5793098596267563,0.834446572119053
Bari2019,synth174,softmax_inverse_temperature,14.710143408921615,14.37408472904473,7.734525037392984
Bari2019,synth177,biasL,1.2415968897226206,1.065459257929214,0.7406707753217318
Bari2019,synth177,choice_kernel_relative_weight,0.2704459353714559,0.2704459353714559,0.4077779376034869
Bari2019,synth177,forget_rate_unchosen,0.3140758797966871,0.3140758797966871,0.6880804564828448
Bari2019,synth177,learn_rate,0.7585392020121136,0.8145686838499229,1.0
Bari2019,synth177,softmax_inverse_temperature,15.488722515414905,14.659407769467917,9.195224031104784
Bari2019,synth180,biasL,-0.1712754732043661,-0.3391116340665472,-0.1236653143332945
Bari2019,synth180,choice_kernel_relative_weight,0.1344032821713363,0.1344032821713363,0.0664363252152112
